ClientId;CreditStatus
346577;Ativo
609243;Reprovado
881414;Ativo
871132;Reprovado
992221;Reprovado
777560;Ativo
715678;Ativo
962;Reprovado
139066;Ativo
389969;Ativo
854373;Ativo
323161;Reprovado
841769;Ativo
13110;Reprovado
480203;Ativo
476275;Ativo
273462;Ativo
731820;Reprovado
319208;Reprovado
576547;Reprovado
940117;Reprovado
221258;Ativo
921179;Ativo
458131;Reprovado
858772;Reprovado
470719;Bloqueado
119272;Reprovado
882627;Ativo
790545;Reprovado
693835;Aprovado
80670;Bloqueado
322562;Ativo
199630;Reprovado
385020;Ativo
521341;Reprovado
779715;Reprovado
86696;Ativo
524999;Ativo
575078;Reprovado
323948;Reprovado
272975;Reprovado
84666;Ativo
843549;Reprovado
723089;Ativo
13031;Ativo
950291;Ativo
889475;Ativo
610961;Reprovado
805697;Reprovado
169884;Ativo
114037;Ativo
98174;Ativo
987735;Ativo
179177;Reprovado
916679;Reprovado
164235;Ativo
169010;Reprovado
193594;Reprovado
8187;Ativo
356221;Ativo
558462;Reprovado
213238;Reprovado
20288;Ativo
73717;Ativo
647874;Ativo
162805;Ativo
669017;Ativo
782676;Ativo
126047;Ativo
228790;Reprovado
244088;Ativo
679667;Ativo
617894;Ativo
10879;Ativo
144576;Ativo
893055;Ativo
780252;Reprovado
870609;Ativo
589951;Ativo
576520;Ativo
204102;Ativo
919096;Reprovado
448021;Reprovado
607363;Ativo
627728;Reprovado
902409;Reprovado
544390;Ativo
326146;Ativo
462798;Ativo
270004;Reprovado
383107;Ativo
526991;Reprovado
288669;Reprovado
949518;Reprovado
906118;Reprovado
400486;Ativo
450369;Reprovado
995854;Ativo
63539;Ativo
111438;Reprovado
553429;Reprovado
927414;Reprovado
186471;Reprovado
249337;Reprovado
817003;Reprovado
114973;Ativo
676905;Reprovado
156709;Ativo
640522;Reprovado
819960;Ativo
270396;Reprovado
919680;Ativo
169815;Ativo
140483;Ativo
126822;Reprovado
253299;Reprovado
976879;Reprovado
841539;Bloqueado
680292;Bloqueado
810330;Bloqueado
901516;Reprovado
686185;Aprovado
365703;Reprovado
223967;Bloqueado
757739;Reprovado
257546;Bloqueado
554853;Ativo
335784;Ativo
471632;Ativo
168993;Reprovado
987355;Reprovado
528332;Reprovado
547756;Reprovado
463052;Ativo
788047;Reprovado
21090;Reprovado
77470;Reprovado
994928;Ativo
451300;Reprovado
425703;Ativo
818792;Ativo
145846;Reprovado
867173;Ativo
796595;Ativo
916933;Ativo
90947;Ativo
930605;Reprovado
640117;Reprovado
444749;Reprovado
388040;Reprovado
66914;Ativo
667406;Ativo
408103;Reprovado
399920;Ativo
328600;Reprovado
446024;Ativo
644745;Reprovado
388078;Ativo
713803;Ativo
518110;Ativo
567992;Reprovado
448820;Ativo
142448;Ativo
411795;Reprovado
350733;Ativo
386209;Reprovado
315593;Ativo
790112;Ativo
7485;Reprovado
494023;Reprovado
550750;Ativo
933550;Reprovado
895910;Bloqueado
297695;Ativo
292905;Ativo
971471;Reprovado
301350;Ativo
303130;Ativo
140979;Ativo
477228;Ativo
515709;Reprovado
288986;Reprovado
362628;Ativo
140255;Bloqueado
543094;Reprovado
900452;Reprovado
465542;Ativo
475771;Reprovado
595502;Ativo
880256;Ativo
688440;Reprovado
564609;Reprovado
829017;Ativo
402248;Reprovado
757705;Reprovado
815732;Reprovado
388907;Reprovado
862157;Reprovado
424964;Ativo
327505;Ativo
314251;Reprovado
10372;Reprovado
188517;Reprovado
637925;Reprovado
966706;Ativo
367164;Ativo
392495;Ativo
693460;Reprovado
188380;Reprovado
333204;Ativo
774948;Reprovado
55463;Reprovado
315412;Ativo
322441;Reprovado
374198;Reprovado
746988;Ativo
497613;Ativo
280829;Reprovado
239864;Ativo
228368;Ativo
86084;Ativo
785827;Ativo
840863;Ativo
904721;Reprovado
847954;Ativo
260264;Ativo
797275;Bloqueado
278445;Reprovado
541508;Ativo
125846;Ativo
274710;Ativo
206843;Reprovado
605942;Ativo
20808;Ativo
313790;Reprovado
650480;Ativo
446865;Reprovado
1723;Ativo
719341;Reprovado
327116;Ativo
172449;Reprovado
777597;Ativo
800751;Reprovado
748970;Ativo
7013;Reprovado
330587;Reprovado
156563;Bloqueado
863637;Reprovado
837666;Reprovado
129822;Ativo
849318;Reprovado
832745;Ativo
87776;Ativo
251741;Ativo
633449;Ativo
225276;Ativo
483175;Reprovado
74200;Reprovado
113336;Reprovado
137190;Ativo
131839;Reprovado
669960;Reprovado
912724;Reprovado
232582;Bloqueado
956772;Ativo
57730;Reprovado
954477;Reprovado
569844;Reprovado
251121;Bloqueado
385688;Reprovado
237395;Bloqueado
121310;Ativo
931069;Reprovado
259523;Ativo
541209;Ativo
359623;Ativo
481605;Ativo
828270;Reprovado
102552;Reprovado
242604;Ativo
125395;Reprovado
391150;Reprovado
423933;Ativo
573530;Ativo
705962;Reprovado
655509;Ativo
766291;Reprovado
176275;Ativo
280882;Reprovado
799370;Reprovado
543899;Reprovado
364276;Ativo
980878;Reprovado
329905;Ativo
711155;Ativo
464621;Bloqueado
936283;Ativo
642489;Ativo
221605;Ativo
38896;Reprovado
158487;Reprovado
350780;Reprovado
493088;Ativo
812441;Ativo
614471;Ativo
178478;Ativo
524845;Bloqueado
259092;Ativo
843368;Ativo
885409;Reprovado
707102;Ativo
472194;Ativo
979229;Reprovado
338247;Reprovado
631876;Reprovado
818751;Reprovado
943121;Reprovado
304869;Reprovado
638932;Reprovado
553389;Reprovado
298868;Reprovado
471111;Ativo
101301;Bloqueado
151341;Reprovado
190647;Ativo
636095;Ativo
906977;Reprovado
118469;Reprovado
962118;Reprovado
996446;Reprovado
234189;Ativo
903543;Ativo
505523;Ativo
66046;Reprovado
827960;Ativo
647062;Reprovado
992887;Reprovado
865349;Reprovado
753651;Reprovado
590477;Reprovado
369345;Ativo
921415;Ativo
34136;Reprovado
141393;Reprovado
570276;Ativo
152607;Ativo
898232;Reprovado
204754;Reprovado
164681;Ativo
999045;Reprovado
942444;Reprovado
54909;Reprovado
776266;Ativo
823242;Ativo
722016;Bloqueado
518866;Ativo
673491;Reprovado
304534;Reprovado
639950;Reprovado
764475;Reprovado
325620;Ativo
283850;Ativo
522472;Reprovado
63759;Reprovado
952673;Reprovado
803389;Ativo
385665;Ativo
246293;Ativo
161801;Reprovado
925676;Ativo
478730;Ativo
154566;Reprovado
881472;Bloqueado
979171;Bloqueado
596823;Aprovado
414117;Ativo
388142;Bloqueado
179271;Ativo
729735;Ativo
662927;Reprovado
503054;Reprovado
155681;Ativo
522406;Reprovado
628586;Aprovado
377705;Reprovado
5509;Ativo
369576;Ativo
694462;Bloqueado
270773;Ativo
91286;Ativo
259443;Reprovado
77315;Reprovado
648157;Ativo
213987;Ativo
14438;Reprovado
769049;Reprovado
571489;Reprovado
451785;Ativo
185179;Reprovado
396318;Bloqueado
848876;Ativo
593389;Ativo
372222;Reprovado
357785;Ativo
570229;Ativo
912444;Ativo
489437;Ativo
894741;Ativo
975391;Reprovado
348878;Ativo
804885;Bloqueado
700593;Reprovado
670741;Reprovado
955086;Bloqueado
891649;Ativo
960464;Reprovado
33279;Bloqueado
12649;Ativo
518873;Ativo
81931;Ativo
936300;Bloqueado
518974;Ativo
498637;Reprovado
729524;Reprovado
7475;Bloqueado
911829;Bloqueado
761787;Reprovado
468166;Ativo
493644;Ativo
57372;Ativo
928053;Reprovado
393903;Reprovado
778827;Ativo
693770;Reprovado
488265;Bloqueado
268267;Bloqueado
970594;Reprovado
890275;Reprovado
828254;Reprovado
11139;Ativo
757399;Ativo
456845;Ativo
824686;Reprovado
133789;Reprovado
495606;Ativo
736592;Ativo
522762;Reprovado
384869;Reprovado
791230;Ativo
45634;Ativo
508748;Ativo
482878;Ativo
943733;Reprovado
443633;Ativo
473135;Ativo
582580;Reprovado
250239;Reprovado
972249;Reprovado
62547;Bloqueado
318577;Ativo
830404;Bloqueado
662584;Reprovado
672592;Ativo
131116;Ativo
229968;Reprovado
906757;Reprovado
920383;Ativo
465935;Ativo
83168;Reprovado
443213;Reprovado
697768;Ativo
695386;Reprovado
556093;Ativo
768217;Ativo
758636;Reprovado
294158;Reprovado
471433;Reprovado
95299;Reprovado
692538;Bloqueado
685882;Ativo
11768;Reprovado
668593;Ativo
131090;Reprovado
242038;Reprovado
178837;Ativo
941035;Reprovado
261751;Ativo
574636;Ativo
343419;Ativo
525039;Bloqueado
578325;Ativo
41686;Ativo
891436;Reprovado
406248;Reprovado
481525;Ativo
725705;Ativo
265649;Bloqueado
182510;Reprovado
89893;Reprovado
917181;Ativo
620414;Ativo
365990;Bloqueado
21358;Reprovado
785036;Reprovado
617819;Ativo
119490;Reprovado
867456;Ativo
495486;Reprovado
160342;Ativo
866615;Reprovado
726508;Aprovado
526142;Reprovado
535050;Ativo
608601;Ativo
318866;Reprovado
489840;Ativo
192276;Ativo
334017;Bloqueado
169981;Bloqueado
806555;Reprovado
607983;Ativo
564980;Reprovado
930863;Ativo
162241;Ativo
731329;Bloqueado
825758;Reprovado
346832;Ativo
276962;Ativo
80737;Reprovado
642667;Reprovado
983511;Reprovado
388329;Ativo
690448;Reprovado
299819;Ativo
222505;Ativo
747433;Ativo
607677;Reprovado
436900;Ativo
590062;Bloqueado
2408;Ativo
751688;Reprovado
278085;Ativo
491717;Bloqueado
575695;Reprovado
503835;Reprovado
401273;Reprovado
829208;Reprovado
434164;Ativo
676327;Ativo
244465;Reprovado
623107;Ativo
218041;Reprovado
454747;Ativo
643503;Ativo
580367;Ativo
731545;Ativo
964435;Reprovado
817359;Reprovado
448652;Ativo
112799;Ativo
922593;Ativo
522033;Reprovado
546522;Reprovado
361995;Reprovado
428083;Ativo
932946;Reprovado
412373;Reprovado
885138;Bloqueado
859225;Reprovado
694528;Reprovado
48125;Reprovado
545256;Reprovado
936528;Ativo
185004;Reprovado
881566;Ativo
901296;Reprovado
389054;Ativo
957136;Ativo
337310;Reprovado
268294;Ativo
350073;Bloqueado
72670;Ativo
452329;Reprovado
196070;Reprovado
144831;Reprovado
600698;Ativo
284957;Ativo
674720;Ativo
471428;Ativo
801242;Reprovado
399283;Ativo
336467;Reprovado
576574;Reprovado
88136;Ativo
382356;Ativo
175906;Reprovado
695122;Ativo
764736;Ativo
19567;Ativo
622667;Ativo
294911;Ativo
936491;Reprovado
285433;Ativo
248554;Ativo
167150;Ativo
193282;Bloqueado
2923;Bloqueado
9516;Reprovado
873130;Ativo
52121;Ativo
239864;Ativo
127438;Ativo
936378;Ativo
792489;Reprovado
274998;Ativo
234608;Ativo
775401;Reprovado
244998;Ativo
92749;Ativo
843912;Ativo
984500;Reprovado
153413;Ativo
384873;Reprovado
686098;Ativo
699138;Ativo
857618;Ativo
308182;Reprovado
643747;Reprovado
645459;Ativo
291117;Reprovado
109539;Bloqueado
438064;Ativo
730626;Reprovado
246612;Ativo
983586;Ativo
156890;Reprovado
484774;Ativo
289898;Ativo
246975;Reprovado
454;Bloqueado
32233;Bloqueado
330783;Reprovado
406260;Reprovado
720422;Ativo
175591;Reprovado
383058;Ativo
428529;Reprovado
758051;Ativo
483236;Ativo
665341;Ativo
384371;Reprovado
663126;Ativo
877924;Ativo
510319;Reprovado
338743;Ativo
301421;Aprovado
108441;Bloqueado
962074;Ativo
657271;Reprovado
937587;Ativo
329969;Reprovado
317450;Ativo
968570;Ativo
520895;Reprovado
586120;Ativo
820116;Reprovado
854654;Bloqueado
504035;Reprovado
465661;Ativo
579051;Ativo
218646;Ativo
608939;Ativo
475964;Ativo
562613;Reprovado
72645;Reprovado
232229;Ativo
362537;Ativo
734496;Bloqueado
744829;Ativo
106373;Reprovado
626595;Ativo
23756;Ativo
177671;Reprovado
164788;Ativo
539400;Ativo
546035;Bloqueado
352370;Ativo
403700;Ativo
845760;Reprovado
388980;Ativo
626527;Ativo
292747;Ativo
698873;Ativo
573641;Ativo
864068;Ativo
904440;Reprovado
608447;Bloqueado
250272;Reprovado
729890;Ativo
363360;Reprovado
499408;Reprovado
527572;Reprovado
716948;Reprovado
479766;Ativo
908546;Ativo
649966;Reprovado
565988;Reprovado
562596;Reprovado
381730;Reprovado
287771;Ativo
31986;Reprovado
595975;Reprovado
987919;Reprovado
685478;Reprovado
554707;Reprovado
260510;Reprovado
959640;Ativo
730441;Ativo
111516;Reprovado
738671;Ativo
795657;Ativo
319896;Reprovado
441513;Reprovado
946789;Ativo
860264;Reprovado
234066;Reprovado
589100;Reprovado
273345;Ativo
197851;Ativo
782296;Bloqueado
142124;Ativo
943526;Reprovado
309873;Ativo
465948;Aprovado
25591;Ativo
613891;Reprovado
984108;Ativo
277656;Ativo
257696;Ativo
843485;Reprovado
10131;Ativo
627478;Ativo
584576;Reprovado
912159;Ativo
112720;Reprovado
246552;Reprovado
561762;Reprovado
757416;Reprovado
547243;Reprovado
284918;Ativo
942154;Ativo
256710;Reprovado
229397;Reprovado
518698;Ativo
252121;Reprovado
935357;Ativo
744444;Bloqueado
96128;Reprovado
877485;Reprovado
501543;Reprovado
234615;Ativo
490910;Reprovado
493587;Reprovado
659960;Bloqueado
834585;Bloqueado
91124;Ativo
621687;Ativo
623289;Ativo
410439;Reprovado
480655;Reprovado
461867;Reprovado
825362;Reprovado
804737;Ativo
972313;Reprovado
9922;Ativo
145636;Reprovado
596999;Ativo
913583;Reprovado
492588;Ativo
888878;Reprovado
225365;Ativo
370384;Ativo
651113;Reprovado
220294;Ativo
553590;Ativo
85923;Ativo
430134;Reprovado
315447;Reprovado
262166;Reprovado
356706;Reprovado
249031;Ativo
293003;Ativo
453661;Reprovado
883261;Ativo
562815;Reprovado
641056;Reprovado
603322;Ativo
216686;Ativo
552256;Ativo
234090;Reprovado
1284;Reprovado
561497;Reprovado
32193;Bloqueado
7457;Ativo
716528;Ativo
847325;Reprovado
471817;Ativo
904296;Ativo
999360;Reprovado
613232;Bloqueado
702459;Reprovado
46244;Reprovado
33655;Ativo
737373;Reprovado
373577;Ativo
253258;Reprovado
988111;Ativo
72899;Ativo
272821;Reprovado
111269;Reprovado
851515;Reprovado
138242;Ativo
757319;Ativo
427486;Reprovado
635197;Reprovado
943961;Ativo
235319;Ativo
519238;Reprovado
141260;Reprovado
653544;Reprovado
82316;Ativo
914826;Ativo
354659;Reprovado
796009;Ativo
530937;Reprovado
660012;Ativo
642610;Ativo
413143;Ativo
24151;Ativo
34324;Ativo
20175;Reprovado
745109;Ativo
301;Ativo
56984;Ativo
55139;Ativo
738483;Ativo
344504;Reprovado
222972;Reprovado
857248;Ativo
220718;Ativo
166494;Bloqueado
153932;Ativo
440200;Reprovado
835875;Ativo
279844;Reprovado
480460;Reprovado
69500;Ativo
653551;Reprovado
602920;Ativo
786571;Ativo
349479;Ativo
96405;Reprovado
514332;Bloqueado
481370;Reprovado
395427;Reprovado
817389;Ativo
854501;Reprovado
601641;Reprovado
706062;Ativo
172040;Reprovado
610526;Reprovado
685612;Ativo
566578;Reprovado
266716;Reprovado
222253;Reprovado
510538;Reprovado
663823;Ativo
851352;Ativo
413322;Reprovado
773471;Bloqueado
72568;Ativo
5448;Ativo
444668;Reprovado
104573;Ativo
254764;Ativo
305519;Reprovado
154253;Ativo
334216;Reprovado
59599;Ativo
741028;Bloqueado
163475;Reprovado
813184;Ativo
128057;Reprovado
252884;Reprovado
125655;Ativo
218610;Ativo
580184;Ativo
32397;Reprovado
365761;Reprovado
975544;Ativo
515433;Ativo
444096;Reprovado
285608;Reprovado
428476;Reprovado
247525;Reprovado
697439;Bloqueado
325217;Reprovado
963937;Reprovado
590445;Ativo
122504;Reprovado
7807;Ativo
155044;Ativo
67087;Reprovado
150174;Ativo
837070;Ativo
507619;Bloqueado
334311;Reprovado
989977;Reprovado
201271;Reprovado
667113;Reprovado
806474;Ativo
63871;Reprovado
197128;Reprovado
361857;Reprovado
789900;Ativo
39443;Bloqueado
817912;Ativo
986017;Ativo
45009;Ativo
729699;Ativo
149749;Ativo
502098;Ativo
548881;Ativo
474780;Ativo
631640;Ativo
488647;Ativo
170239;Ativo
424177;Ativo
311074;Reprovado
542287;Ativo
311672;Reprovado
176189;Reprovado
271594;Ativo
995246;Ativo
608154;Ativo
243236;Ativo
650144;Bloqueado
452865;Ativo
437928;Reprovado
591054;Ativo
89230;Reprovado
906822;Ativo
119770;Ativo
282367;Reprovado
474939;Reprovado
489206;Reprovado
284122;Ativo
880235;Ativo
833584;Reprovado
828872;Ativo
895861;Ativo
779834;Reprovado
738359;Bloqueado
284907;Ativo
628941;Reprovado
690130;Reprovado
52614;Ativo
246040;Reprovado
308950;Reprovado
482397;Ativo
496862;Bloqueado
870641;Ativo
27254;Reprovado
177365;Reprovado
246675;Reprovado
120547;Ativo
433767;Ativo
300852;Reprovado
110486;Ativo
37065;Reprovado
503839;Reprovado
581933;Reprovado
347727;Ativo
839548;Ativo
292862;Reprovado
544380;Reprovado
473295;Ativo
192300;Reprovado
258952;Ativo
293327;Ativo
349919;Ativo
569757;Reprovado
432548;Reprovado
897983;Ativo
584269;Reprovado
303429;Ativo
17784;Reprovado
502489;Reprovado
345609;Reprovado
822764;Reprovado
482693;Reprovado
346692;Reprovado
61806;Bloqueado
505123;Reprovado
878980;Reprovado
34790;Ativo
704272;Reprovado
695725;Reprovado
231585;Ativo
301561;Reprovado
573923;Reprovado
952368;Ativo
194977;Ativo
738946;Ativo
179763;Reprovado
976983;Ativo
229929;Reprovado
84627;Reprovado
769505;Ativo
635971;Reprovado
31256;Reprovado
724218;Ativo
337101;Bloqueado
400579;Ativo
234782;Ativo
645886;Ativo
885763;Ativo
635319;Aprovado
838338;Bloqueado
452344;Ativo
167873;Ativo
748028;Reprovado
491579;Ativo
894990;Ativo
727660;Ativo
376068;Ativo
181866;Reprovado
196189;Reprovado
481582;Ativo
542102;Reprovado
967881;Reprovado
332404;Ativo
328127;Ativo
821727;Reprovado
583410;Reprovado
532543;Reprovado
539807;Ativo
261990;Ativo
849088;Ativo
969075;Reprovado
119651;Reprovado
15919;Reprovado
882339;Reprovado
759752;Bloqueado
989905;Reprovado
723473;Reprovado
811038;Ativo
484726;Reprovado
372191;Bloqueado
63401;Reprovado
91266;Ativo
920825;Ativo
930276;Ativo
611053;Ativo
877581;Ativo
662260;Reprovado
236411;Ativo
606798;Reprovado
838186;Reprovado
37683;Ativo
509541;Reprovado
809531;Ativo
942660;Ativo
699958;Ativo
130716;Reprovado
207365;Ativo
32000;Bloqueado
417761;Reprovado
897569;Reprovado
41750;Ativo
573671;Reprovado
438702;Reprovado
701628;Ativo
795291;Reprovado
600979;Ativo
908890;Reprovado
270339;Reprovado
387079;Ativo
991956;Reprovado
846139;Ativo
537209;Reprovado
108650;Ativo
64150;Reprovado
243359;Reprovado
825960;Reprovado
448448;Ativo
716899;Reprovado
106538;Ativo
29829;Ativo
474998;Reprovado
731839;Ativo
116232;Reprovado
671568;Ativo
184874;Ativo
814707;Reprovado
597438;Reprovado
699615;Ativo
819069;Reprovado
985219;Ativo
641851;Reprovado
763142;Bloqueado
542162;Ativo
309294;Ativo
635222;Reprovado
845061;Ativo
205767;Ativo
565035;Reprovado
744416;Ativo
56660;Reprovado
323744;Ativo
583751;Ativo
960768;Reprovado
461293;Bloqueado
772790;Reprovado
113054;Reprovado
120765;Bloqueado
185048;Reprovado
919935;Reprovado
78700;Reprovado
118923;Ativo
485956;Ativo
692335;Reprovado
756646;Reprovado
739365;Reprovado
886710;Ativo
837293;Ativo
484181;Ativo
637354;Ativo
192509;Reprovado
843567;Reprovado
759984;Ativo
973125;Ativo
153073;Ativo
182465;Ativo
791972;Reprovado
630178;Reprovado
399853;Ativo
771595;Reprovado
164242;Reprovado
11402;Reprovado
343196;Reprovado
664685;Ativo
453928;Ativo
599772;Reprovado
566924;Ativo
140258;Reprovado
95513;Ativo
901788;Ativo
886009;Bloqueado
459945;Ativo
712248;Reprovado
514597;Ativo
246676;Ativo
37856;Ativo
401297;Ativo
586376;Reprovado
977236;Reprovado
963128;Ativo
692507;Ativo
586648;Ativo
18631;Ativo
598295;Ativo
98952;Ativo
422743;Reprovado
900740;Ativo
371735;Ativo
343914;Reprovado
901242;Ativo
353182;Reprovado
442323;Ativo
529824;Ativo
704981;Reprovado
181659;Bloqueado
432644;Bloqueado
933199;Ativo
86819;Ativo
94283;Ativo
785088;Aprovado
128276;Reprovado
393927;Ativo
27915;Ativo
204970;Reprovado
963280;Ativo
998262;Reprovado
26579;Bloqueado
186238;Ativo
368457;Reprovado
909983;Ativo
839501;Ativo
827635;Ativo
269889;Reprovado
960418;Reprovado
481144;Ativo
264778;Reprovado
846876;Reprovado
37235;Ativo
958481;Ativo
993611;Reprovado
748720;Ativo
115830;Ativo
142589;Ativo
969273;Reprovado
143936;Reprovado
954074;Reprovado
36763;Ativo
324622;Reprovado
332021;Ativo
817451;Reprovado
122876;Reprovado
679264;Ativo
910663;Bloqueado
197554;Reprovado
142633;Reprovado
806932;Reprovado
663339;Reprovado
274032;Reprovado
656659;Reprovado
996571;Bloqueado
132912;Reprovado
48926;Ativo
97510;Ativo
392274;Ativo
747599;Reprovado
391465;Ativo
135224;Reprovado
755591;Ativo
809098;Ativo
570845;Reprovado
745895;Reprovado
681308;Reprovado
937925;Reprovado
145067;Reprovado
442612;Ativo
601328;Bloqueado
557979;Reprovado
567057;Ativo
855346;Ativo
897962;Bloqueado
990801;Ativo
778354;Reprovado
91046;Ativo
625129;Ativo
293809;Ativo
20583;Reprovado
61856;Ativo
307396;Ativo
732718;Reprovado
548909;Reprovado
616697;Reprovado
326603;Ativo
345942;Reprovado
871294;Ativo
520233;Ativo
520559;Reprovado
42304;Reprovado
947765;Bloqueado
529481;Bloqueado
711056;Reprovado
65400;Ativo
450027;Bloqueado
991309;Bloqueado
446829;Ativo
49061;Ativo
266910;Reprovado
868315;Ativo
713069;Reprovado
555173;Reprovado
469488;Ativo
884632;Ativo
202927;Reprovado
267199;Reprovado
785512;Reprovado
906591;Bloqueado
440244;Ativo
350100;Ativo
511117;Reprovado
706012;Ativo
369225;Ativo
952574;Ativo
530416;Ativo
226847;Ativo
243245;Reprovado
462370;Reprovado
927163;Reprovado
662778;Bloqueado
61623;Bloqueado
221358;Ativo
678140;Reprovado
144621;Ativo
666683;Reprovado
682930;Ativo
517239;Reprovado
696256;Bloqueado
721575;Bloqueado
628465;Ativo
875755;Ativo
920392;Ativo
400544;Ativo
608511;Reprovado
190782;Ativo
251759;Ativo
545362;Ativo
772932;Reprovado
770171;Ativo
298181;Ativo
394556;Reprovado
13170;Ativo
424051;Ativo
181662;Reprovado
114098;Ativo
923363;Ativo
770869;Reprovado
669189;Ativo
385588;Ativo
18322;Ativo
701932;Reprovado
200240;Reprovado
356975;Ativo
82061;Ativo
644635;Ativo
373726;Reprovado
513439;Reprovado
118216;Bloqueado
703150;Ativo
600516;Ativo
896310;Ativo
725801;Bloqueado
777080;Bloqueado
890907;Reprovado
547665;Ativo
408958;Reprovado
142848;Ativo
151190;Ativo
232379;Reprovado
107214;Reprovado
212601;Ativo
634483;Reprovado
83208;Ativo
914046;Reprovado
110827;Ativo
240139;Ativo
261060;Ativo
841587;Reprovado
880639;Ativo
82297;Bloqueado
482767;Reprovado
998580;Ativo
715738;Ativo
21684;Ativo
292445;Bloqueado
862711;Reprovado
117507;Reprovado
379204;Reprovado
407119;Ativo
617621;Reprovado
782462;Ativo
58038;Reprovado
437664;Reprovado
892935;Reprovado
483876;Ativo
777347;Ativo
521273;Reprovado
359731;Reprovado
464531;Reprovado
446102;Ativo
984395;Reprovado
91397;Reprovado
822298;Reprovado
361011;Ativo
918109;Ativo
191326;Reprovado
64300;Ativo
496540;Ativo
597474;Ativo
769388;Reprovado
991040;Ativo
206149;Ativo
277231;Ativo
195081;Ativo
201671;Ativo
151475;Reprovado
539493;Bloqueado
338168;Ativo
316558;Reprovado
590505;Reprovado
173698;Reprovado
453979;Ativo
548510;Ativo
189466;Ativo
972733;Reprovado
475564;Bloqueado
75670;Reprovado
153840;Reprovado
184268;Reprovado
42696;Ativo
400084;Ativo
682523;Ativo
902928;Reprovado
294881;Reprovado
628224;Reprovado
730883;Reprovado
915103;Ativo
136216;Ativo
25053;Ativo
395837;Ativo
859397;Reprovado
297456;Reprovado
100834;Reprovado
121427;Ativo
10866;Ativo
519041;Ativo
255155;Ativo
300195;Ativo
14044;Reprovado
206270;Ativo
782396;Bloqueado
260433;Ativo
511775;Ativo
180304;Reprovado
530479;Bloqueado
936949;Ativo
891253;Reprovado
118656;Reprovado
941166;Ativo
783772;Reprovado
925539;Reprovado
84252;Ativo
860283;Ativo
850538;Reprovado
640207;Ativo
361556;Reprovado
730165;Reprovado
879855;Ativo
24716;Reprovado
961114;Ativo
987806;Ativo
633747;Ativo
454963;Ativo
515260;Ativo
248428;Ativo
504811;Reprovado
64369;Reprovado
620101;Ativo
925251;Bloqueado
118229;Ativo
849677;Reprovado
375549;Ativo
415004;Reprovado
603568;Reprovado
883096;Ativo
662415;Ativo
954759;Reprovado
295353;Reprovado
338832;Ativo
294211;Reprovado
198380;Reprovado
82904;Reprovado
364132;Reprovado
602226;Reprovado
658124;Reprovado
81183;Ativo
492554;Reprovado
11542;Ativo
277870;Bloqueado
911995;Ativo
392144;Ativo
588543;Reprovado
180593;Reprovado
807687;Reprovado
441529;Ativo
747422;Reprovado
461387;Reprovado
226990;Reprovado
618961;Ativo
641956;Ativo
686657;Ativo
674193;Bloqueado
52623;Ativo
583946;Reprovado
290412;Reprovado
491205;Ativo
435501;Reprovado
450926;Reprovado
699455;Reprovado
314450;Bloqueado
725528;Ativo
544089;Ativo
123455;Ativo
918664;Reprovado
845940;Ativo
974327;Ativo
325576;Reprovado
186710;Reprovado
328053;Ativo
143372;Aprovado
738679;Reprovado
926116;Ativo
667969;Ativo
508179;Ativo
538864;Ativo
377709;Ativo
595847;Bloqueado
996872;Reprovado
497587;Ativo
623695;Ativo
907032;Ativo
512612;Reprovado
887672;Reprovado
718519;Reprovado
653027;Reprovado
155384;Reprovado
255468;Reprovado
381279;Ativo
909569;Reprovado
381737;Ativo
649528;Reprovado
695921;Reprovado
669259;Ativo
475511;Ativo
439638;Ativo
382829;Reprovado
651037;Ativo
300596;Reprovado
91254;Reprovado
623319;Reprovado
769664;Bloqueado
422925;Ativo
427535;Reprovado
61179;Ativo
558329;Ativo
796394;Ativo
316988;Ativo
949417;Reprovado
158208;Reprovado
986264;Ativo
767148;Reprovado
45670;Ativo
863872;Bloqueado
399118;Bloqueado
313456;Reprovado
599288;Reprovado
114101;Reprovado
30756;Reprovado
185635;Ativo
881304;Ativo
162167;Ativo
867923;Reprovado
205034;Ativo
40133;Reprovado
69585;Reprovado
329427;Reprovado
598877;Ativo
254965;Ativo
303239;Ativo
820517;Ativo
243830;Ativo
72124;Reprovado
583365;Reprovado
883193;Reprovado
584201;Reprovado
880903;Reprovado
621989;Reprovado
968983;Reprovado
259522;Ativo
623029;Ativo
750568;Ativo
156544;Reprovado
907457;Ativo
569244;Reprovado
772159;Reprovado
63694;Ativo
871753;Reprovado
231897;Ativo
6081;Ativo
555883;Reprovado
24821;Reprovado
137959;Reprovado
528605;Ativo
360799;Ativo
503091;Reprovado
487328;Ativo
515509;Reprovado
123772;Bloqueado
685798;Reprovado
459119;Ativo
672379;Ativo
380633;Reprovado
427966;Ativo
331682;Ativo
292443;Ativo
131205;Reprovado
790120;Reprovado
337169;Reprovado
202297;Reprovado
598600;Ativo
3684;Ativo
65503;Ativo
969507;Reprovado
331193;Ativo
76668;Ativo
101981;Ativo
225239;Ativo
930701;Ativo
612168;Reprovado
244143;Reprovado
974027;Reprovado
964214;Ativo
489822;Reprovado
355474;Ativo
8795;Ativo
390424;Bloqueado
356411;Ativo
453186;Reprovado
253823;Ativo
666502;Reprovado
639745;Reprovado
312664;Ativo
774169;Ativo
